(4,7) 13.28529992 14.10125811 14.10125811
(4,8) 13.28529992 14.2536215 14.10685697
(4,9) 13.28529992 14.10685697 14.10685697
(4,10) 13.28529992 14.13093855 14.13093855
(4,11) 13.28529992 14.16424939 14.20638207
(4,12) 13.28529992 14.19687449 14.19687449
(5,0) 13.28529992 14.0141328 14.0141328
(5,1) 13.28529992 14.0141328 14.0141328
(5,2) 13.31034356 14.06360089 14.06360089
(5,3) 13.31034356 14.0810086 14.0810086
(5,4) 13.31069651 14.08233369 14.13429666
(5,5) 13.37793132 14.1495685 14.13429666
(5,6) 13.81798893 14.58896054 14.5736887
(5,7) 13.28529992 14.10125811 14.10125811
(5,8) 13.28529992 14.35431236 14.23435624
(5,9) 13.28529992 14.20754783 14.13093855
(5,10) 13.28529992 14.13093855 14.20638207
(5,11) 13.28529992 14.19687449 14.23900717
(5,12) 13.28529992 14.24379525 14.24379525
(6,0) 13.28529992 14.0141328 14.0141328
(6,1) 13.28529992 14.0141328 14.0141328
(6,2) 13.31019431 14.0695991 14.0695991
(6,3) 13.31639017 14.01608111 14.29179908
(6,4) 13.39480456 14.40846566 14.29179908
(6,5) 13.46150893 14.47517003 14.35850344
(6,6) 13.46207164 14.47460329 14.35765837
(6,7) 13.28529992 14.10125811 14.10125811
(6,8) 13.28529992 14.35431236 14.35431236
(6,9) 13.28529992 14.24054403 14.16393476
(6,10) 13.28529992 14.16393476 14.16393476
(6,11) 13.28529992 14.24379525 14.24379525
(6,12) 13.28529992 14.24379525 14.24379525
(7,0) 13.28529992 13.84404504 13.84404504
(7,1) 13.28529992 13.84404504 13.84404504
(7,2) 13.31020641 13.88509062 13.88509062
(7,3) 13.31732197 13.88966491 14.95984311
(7,4) 13.54505023 14.71570549 14.95984311
(7,5) 13.7617542 15.70895171 15.95308932
(7,6) 13.83909158 15.78618622 15.78618622
(7,7) 13.28529992 13.98278036 13.98278036
(7,8) 13.28529992 13.65420594 13.65432292
(7,9) 13.28529992 13.65432292 13.65432292
(7,10) 13.28529992 13.6540809 13.6540809
(7,11) 13.28529992 13.6540809 13.84156226
(7,12) 13.28529992 13.84156226 13.84156226
(8,0) 13.28529992 13.84404504 13.84404504
(8,1) 13.28529992 13.84404504 13.84404504
(8,2) 13.31875799 13.89351312 13.89351312
(8,3) 13.32585944 13.90052784 14.99750033
(8,4) 13.48072982 14.51248236 15.71655132
(8,5) 13.68779309 15.71655132 15.71655132
(8,6) 14.06428259 16.15681667 16.15681667
(8,7) 13.28529992 13.98355888 13.98355888
(8,8) 13.28529992 13.65420594 13.65432292
(8,9) 13.28529992 13.65432292 13.65432292
(8,10) 13.28529992 13.6540809 13.84156226
(8,11) 13.28529992 13.6540809 13.84156226
(8,12) 13.28529992 13.84156226 13.84156226
(9,0) 13.28529992 13.84404504 13.84404504
(9,1) 13.28529992 13.84404504 13.84404504
(9,2) 13.32472998 13.89951133 13.89951133
(9,3) 13.33183143 13.90825049 13.90825049
(9,4) 13.55695791 15.27334334 16.47739415
(9,5) 13.76402118 16.47739415 16.47739415
(9,6) 13.76457179 16.47776525 16.59351618
(9,7) 13.28529992 13.98361535 13.65420594
(9,8) 13.28529992 13.65420594 13.65420594
(9,9) 13.28529992 13.65432292 13.65432292
(9,10) 13.28529992 13.6540809 13.84156226
(9,11) 13.28529992 13.6540809 13.84156226
(9,12) 13.28529992 13.84156226 13.84156226
(10,0) 13.28529992 13.84404504 13.84404504
(10,1) 13.28529992 13.84404504 13.84404504
(10,2) 13.32210199 13.89551992 13.89551992
(10,3) 13.32210199 13.89551992 13.89551992
(10,4) 13.4612669 14.55939506 14.56014534
(10,5) 13.4612669 14.55966935 14.58210919
(10,6) 13.48417869 14.58210919 14.58210919
(10,7) 13.28529992 13.98367182 13.65420594
(10,8) 13.28529992 13.65418578 13.65432292
(10,9) 13.28529992 13.65432292 13.84156226
(10,10) 13.28529992 13.6540809 13.84156226
(10,11) 13.28529992 13.6540809 13.84156226
(10,12) 13.28529992 13.84156226 13.84156226
(11,0) 13.28529992 13.84404504 13.84404504
(11,1) 13.31459515 13.88673438 13.88673438
(11,2) 13.31459515 13.88673438 13.88673438
(11,3) 13.38699116 13.95238593 13.88673438
(11,4) 13.38699116 13.95764596 13.95764596
(11,5) 13.41002194 13.98014631 13.98014631
(11,6) 13.41002194 13.98014631 13.98014631
(11,7) 13.28529992 13.65432292 13.65432292
(11,8) 13.28529992 13.65432292 13.65432292
(11,9) 13.28529992 13.76862976 13.76862976
(11,10) 13.28529992 13.6540809 13.6540809
(11,11) 13.28529992 13.84156226 13.84156226
(11,12) 13.28529992 13.84156226 13.84156226
(12,0) 13.28529992 13.84404504 13.84404504
(12,1) 13.28529992 13.84404504 13.84404504
(12,2) 13.31459515 13.88673438 13.88673438
(12,3) 13.31459515 13.88673438 13.88673438
(12,4) 13.38699116 13.95238593 13.95839625
(12,5) 13.38699116 13.95764596 13.98014631
(12,6) 13.41002194 13.98014631 13.98014631
(12,7) 13.28529992 13.98380897 13.98380897
(12,8) 13.28529992 13.65418578 13.65432292
(12,9) 13.28529992 13.65432292 13.65432292
(12,10) 13.28529992 13.6540809 13.6540809
(12,11) 13.28529992 13.6540809 13.6540809
(12,12) 13.28529992 13.84156226 13.84156226
