#Seed Base SBR SBR-SZA
(0,0) 5.966666667 6.666666667 6.633333333
(0,1) 5.966666667 6.666666667 6.633333333
(0,2) 5.983333333 6.616666667 6.583333333
(0,3) 5.983333333 6.7 6.5
(0,4) 5.966666667 6.75 6.75
(0,5) 5.966666667 6.75 6.75
(1,0) 5.966666667 6.95 6.816666667
(1,1) 5.983333333 6.666666667 6.633333333
(1,2) 5.983333333 6.55 6.5
(1,3) 6 6.566666667 6.383333333
(1,4) 5.983333333 7.116666667 7.116666667
(1,5) 5.966666667 6.75 6.75
(2,0) 5.966666667 6.966666667 6.833333333
(2,1) 5.983333333 6.983333333 6.7
(2,2) 5.983333333 6.9 6.733333333
(2,3) 6.016666667 6.95 6.6
(2,4) 5.983333333 7.1 6.766666667
(2,5) 5.966666667 6.75 6.75
(3,0) 5.966666667 6.95 6.816666667
(3,1) 5.983333333 6.983333333 6.85
(3,2) 5.983333333 6.983333333 6.666666667
(3,3) 6.016666667 7.1 6.633333333
(3,4) 5.983333333 7.216666667 7.216666667
(3,5) 5.966666667 6.8 6.8
(4,0) 5.966666667 6.966666667 6.833333333
(4,1) 5.983333333 6.966666667 6.833333333
(4,2) 5.983333333 7.066666667 6.95
(4,3) 6.016666667 7.066666667 6.733333333
(4,4) 5.983333333 7.116666667 7.116666667
(4,5) 5.966666667 6.8 6.8
(5,0) 5.966666667 6.983333333 6.816666667
(5,1) 5.983333333 7 6.916666667
(5,2) 5.983333333 7 6.95
(5,3) 6.016666667 7.083333333 6.75
(5,4) 5.983333333 7.166666667 7.166666667
(5,5) 5.966666667 6.8 6.8
(6,0) 5.966666667 6.933333333 7.183333333
(6,1) 5.966666667 6.95 7.116666667
(6,2) 6 6.983333333 7
(6,3) 6.016666667 6.933333333 6.75
(6,4) 5.966666667 6.933333333 6.933333333
(6,5) 5.966666667 6.716666667 6.716666667
(7,0) 5.966666667 6.95 7.2
(7,1) 5.966666667 6.983333333 6.983333333
(7,2) 6 7.066666667 7.033333333
(7,3) 6 7.083333333 6.8
(7,4) 5.966666667 6.733333333 6.733333333
(7,5) 5.966666667 6.716666667 6.716666667
(8,0) 5.966666667 6.95 6.95
(8,1) 5.983333333 7 7
(8,2) 6 7.016666667 7.016666667
(8,3) 5.9 6.85 6.85
(8,4) 5.966666667 6.733333333 6.433333333
(8,5) 5.966666667 6.7 6.7
(9,0) 5.966666667 6.95 6.95
(9,1) 5.966666667 6.933333333 7.016666667
(9,2) 5.983333333 7.016666667 7.016666667
(9,3) 5.983333333 7 6.85
(9,4) 5.966666667 6.45 6.45
(9,5) 5.966666667 6.716666667 6.716666667
