#Seed Base SBR SBR-SZA
(0,0) 149.7333333 165.3333333 163.9166667
(0,1) 149.7833333 165.3833333 163.9666667
(0,2) 160.8 164.0333333 162.6166667
(0,3) 161.5666667 165.95 161.1
(0,4) 150.1833333 168.45 168.45
(0,5) 149.7333333 168.05 168.05
(1,0) 149.7833333 171.9 168.0833333
(1,1) 151.0833333 165.3833333 163.9666667
(1,2) 160.5666667 162.55 160.8
(1,3) 162.5 163.3833333 158.3666667
(1,4) 156.7 176.1333333 176.1333333
(1,5) 149.7833333 168.1 168.1
(2,0) 149.8333333 172.3833333 168.6166667
(2,1) 151.1333333 172.7166667 165.05
(2,2) 159.0833333 170.25 165.7666667
(2,3) 162.8166667 171.2 162.5
(2,4) 155.9333333 175.8 168.5833333
(2,5) 149.8333333 168.15 168.15
(3,0) 149.8833333 171.8 168.0333333
(3,1) 151.1833333 172.7666667 169.05
(3,2) 157.6 172.5166667 164.3333333
(3,3) 162.8666667 175.15 163.6666667
(3,4) 155.1666667 178.5833333 178.5833333
(3,5) 149.8833333 169.15 169.15
(4,0) 149.9333333 172.1333333 168.3666667
(4,1) 151.2333333 172.2833333 168.5666667
(4,2) 156.1166667 174.3833333 171.2
(4,3) 162.9166667 174.3833333 165.9166667
(4,4) 154.4 176.2833333 176.2833333
(4,5) 149.9333333 169.3 169.3
(5,0) 149.9833333 172.5166667 168.0333333
(5,1) 151.2833333 172.95 170.7833333
(5,2) 154.6333333 172.95 171.25
(5,3) 162.9666667 174.7666667 167.15
(5,4) 153.6333333 177.5833333 177.5833333
(5,5) 149.9833333 169.3 169.3
(6,0) 149.7833333 171.9166667 176.5166667
(6,1) 150.6 172.35 175.4333333
(6,2) 160.1333333 172.9166667 173.4
(6,3) 162.0333333 171.4666667 167.7
(6,4) 155.45 172.0166667 172.0166667
(6,5) 149.7833333 166.8833333 166.8833333
(7,0) 149.7333333 172.2 177.2
(7,1) 150.55 172.9666667 172.9666667
(7,2) 161.6166667 174.6833333 174.0666667
(7,3) 161.7666667 175.1666667 168.65
(7,4) 156.2166667 167.1666667 167.1666667
(7,5) 149.7333333 166.8833333 166.8833333
(8,0) 149.5333333 172.2 172.2
(8,1) 161.9333333 173.4 173.4
(8,2) 161.9833333 173.8333333 173.8333333
(8,3) 161.0666667 169.65 169.65
(8,4) 150.25 167.1666667 160.7166667
(8,5) 149.5333333 166.35 166.35
(9,0) 149.7333333 172.2 172.2
(9,1) 149.7833333 172.1166667 173.8833333
(9,2) 160.9333333 173.7833333 173.7833333
(9,3) 161.7 173.6 169.75
(9,4) 150.1833333 161.2 161.2
(9,5) 149.7333333 166.8833333 166.8833333
